Date,Open,High,Low,Close,Adj Close,Volume
2023-09-18,9450.000000,9670.000000,9370.049805,9640.549805,9640.549805,243216
2023-09-19,9700.000000,9700.000000,9451.000000,9578.099609,9578.099609,241080
2023-09-20,9601.000000,9749.849609,9501.000000,9509.450195,9509.450195,187515
2023-09-21,9465.000000,9949.000000,9250.000000,9839.150391,9839.150391,224758
2023-09-22,9900.000000,10050.000000,9637.000000,9640.349609,9640.349609,178346
2023-09-25,9640.349609,9640.349609,9423.450195,9540.700195,9540.700195,195160
2023-09-26,9539.750000,9740.000000,9300.049805,9389.200195,9389.200195,159762
2023-09-27,9502.000000,10036.000000,9502.000000,10001.000000,10001.000000,196641
2023-09-28,10005.000000,10298.000000,10005.000000,10264.400391,10264.400391,156596
2023-09-29,10400.000000,10500.000000,9888.450195,10021.799805,10021.799805,188131
2023-10-02,9985.000000,10171.950195,9907.750000,10010.700195,10010.700195,182006
2023-10-03,10030.000000,10076.950195,9700.000000,9963.849609,9963.849609,275919
2023-10-04,9749.000000,10330.000000,9620.000000,10306.299805,10306.299805,221135
2023-10-05,10330.000000,10568.599609,10166.000000,10294.799805,10294.799805,343147
2023-10-06,10260.950195,10570.000000,9800.000000,9955.150391,9955.150391,321982
2023-10-09,10110.000000,10914.500000,10051.000000,10543.450195,10543.450195,316450
2023-10-10,10600.000000,11999.000000,10600.000000,11568.849609,11568.849609,395997
2023-10-11,11840.000000,12085.000000,10901.000000,11849.900391,11849.900391,391755
2023-10-12,11950.000000,12630.450195,11577.000000,12294.250000,12294.250000,671591
2023-10-17,12400.000000,13800.000000,12400.000000,13618.099609,13618.099609,851152
2023-10-18,13905.000000,13990.000000,12900.000000,13046.500000,13046.500000,765068
2023-10-19,12800.000000,12800.000000,12001.000000,12156.450195,12156.450195,461007
2023-10-20,12260.000000,13026.000000,11900.000000,12925.549805,12925.549805,344279
2023-10-23,12000.000000,12000.000000,11050.000000,11265.650391,11265.650391,396647
2023-10-24,11265.650391,11735.349609,10115.000000,10284.299805,10284.299805,437819
2023-10-25,10400.000000,10500.000000,9720.049805,10297.200195,10297.200195,372321
2023-10-26,10350.000000,10522.250000,10031.200195,10100.000000,10100.000000,106715
